"2004-12-04T22:00:00,","1.34475,","1.34475,","1.34475,",1.34475
"2004-12-05T22:00:00,","1.34,","1.34,","1.34,",1.34
"2004-12-06T22:00:00,","1.3428,","1.3428,","1.3428,",1.3428
"2004-12-07T22:00:00,","1.33305,","1.33305,","1.33305,",1.33305
"2004-12-08T22:00:00,","1.3317,","1.3317,","1.3317,",1.3317
"2004-12-09T22:00:00,","1.3226,","1.3226,","1.3226,",1.3226
"2004-12-11T22:00:00,","1.32125,","1.32125,","1.32125,",1.32125
"2004-12-12T22:00:00,","1.3306,","1.3306,","1.3306,",1.3306
"2004-12-13T22:00:00,","1.3303,","1.3303,","1.3303,",1.3303
"2004-12-14T22:00:00,","1.34054,","1.34054,","1.34054,",1.34054
"2004-12-15T22:00:00,","1.3246,","1.3246,","1.3246,",1.3246
"2004-12-16T22:00:00,","1.3287,","1.3287,","1.3287,",1.3287
"2004-12-18T22:00:00,","1.33325,","1.33325,","1.33325,",1.33325
"2004-12-19T22:00:00,","1.3389,","1.3389,","1.3389,",1.3389
"2004-12-20T22:00:00,","1.33731,","1.33731,","1.33731,",1.33731
"2004-12-21T22:00:00,","1.33889,","1.33889,","1.33889,",1.33889
"2004-12-22T22:00:00,","1.351,","1.351,","1.351,",1.351
"2004-12-23T22:00:00,","1.35315,","1.35315,","1.35315,",1.35315
"2004-12-25T22:00:00,","1.35335,","1.35335,","1.35335,",1.35335
"2004-12-26T22:00:00,","1.36155,","1.36155,","1.36155,",1.36155
"2004-12-27T22:00:00,","1.3608,","1.3608,","1.3608,",1.3608
"2004-12-28T22:00:00,","1.3599,","1.3599,","1.3599,",1.3599
"2004-12-29T22:00:00,","1.3642,","1.3642,","1.3642,",1.3642
"2004-12-30T22:00:00,","1.3568,","1.3568,","1.3568,",1.3568
"2005-01-01T22:00:00,","1.356,","1.357,","1.3541,",1.35525
"2005-01-02T22:00:00,","1.35535,","1.35815,","1.33855,",1.3465
"2005-01-03T22:00:00,","1.3465,","1.3496,","1.324875,",1.328005
"2005-01-04T22:00:00,","1.327905,","1.330275,","1.321525,",1.326085
"2005-01-05T22:00:00,","1.326085,","1.328255,","1.315625,",1.317325
"2005-01-06T22:00:00,","1.317225,","1.325075,","1.302475,",1.3054
"2005-01-08T22:00:00,","1.3052,","1.3063,","1.3049,",1.3062
"2005-01-09T22:00:00,","1.306,","1.312375,","1.3052,",1.307325
"2005-01-10T22:00:00,","1.307425,","1.317175,","1.306725,",1.310675
"2005-01-11T22:00:00,","1.310775,","1.32935,","1.308325,",1.325525
"2005-01-12T22:00:00,","1.325625,","1.326675,","1.319325,",1.322605
"2005-01-13T22:00:00,","1.322405,","1.322505,","1.305755,",1.3111
"2005-01-15T22:00:00,","1.3106,","1.3108,","1.3097,",1.3105
"2005-01-16T22:00:00,","1.3105,","1.312805,","1.306125,",1.306725
"2005-01-17T22:00:00,","1.306725,","1.307475,","1.299545,",1.301875
"2005-01-18T22:00:00,","1.301775,","1.311855,","1.296365,",1.301075
"2005-01-19T22:00:00,","1.301075,","1.30235,","1.291975,",1.296405
"2005-01-20T22:00:00,","1.296305,","1.306875,","1.2934,",1.3039
"2005-01-21T22:00:00,","1.3037,","1.3037,","1.3037,",1.3037
"2005-01-22T22:00:00,","1.3042,","1.3054,","1.3037,",1.3041
"2005-01-23T22:00:00,","1.3042,","1.309975,","1.302825,",1.306025
"2005-01-24T22:00:00,","1.306025,","1.307555,","1.294375,",1.297475
"2005-01-25T22:00:00,","1.297575,","1.310905,","1.296605,",1.307145
"2005-01-26T22:00:00,","1.307245,","1.312375,","1.301235,",1.304575
"2005-01-27T22:00:00,","1.304375,","1.307975,","1.298475,",1.3037
"2005-01-29T22:00:00,","1.3029,","1.3037,","1.3029,",1.3032
"2005-01-30T22:00:00,","1.3032,","1.305805,","1.297545,",1.303855
"2005-01-31T22:00:00,","1.303855,","1.306675,","1.300135,",1.304575
"2005-02-01T22:00:00,","1.304675,","1.309375,","1.301025,",1.302705
"2005-02-02T22:00:00,","1.302805,","1.303805,","1.294135,",1.297505
"2005-02-03T22:00:00,","1.297405,","1.30435,","1.2865,",1.2869
"2005-02-04T22:00:00,","1.2868,","1.287,","1.275,",1.275
"2005-02-05T22:00:00,","1.28705,","1.28735,","1.2857,",1.286
"2005-02-06T22:00:00,","1.2861,","1.286425,","1.273325,",1.275735
"2005-02-07T22:00:00,","1.275735,","1.279755,","1.273425,",1.276205
"2005-02-08T22:00:00,","1.276205,","1.281185,","1.274025,",1.280585
"2005-02-09T22:00:00,","1.280485,","1.290505,","1.2741,",1.287505
"2005-02-10T22:00:00,","1.287505,","1.289605,","1.284725,",1.2866
"2005-02-11T22:00:00,","1.2866,","1.2866,","1.2866,",1.2866
"2005-02-12T22:00:00,","1.28725,","1.2879,","1.28675,",1.2878
"2005-02-13T22:00:00,","1.2878,","1.298975,","1.2878,",1.297605
"2005-02-14T22:00:00,","1.297605,","1.3051,","1.295505,",1.302585
"2005-02-15T22:00:00,","1.302585,","1.306265,","1.2962,",1.303005
"2005-02-16T22:00:00,","1.303005,","1.308835,","1.301385,",1.307235
"2005-02-17T22:00:00,","1.307235,","1.308185,","1.30173,",1.3072
"2005-02-19T22:00:00,","1.3068,","1.30735,","1.3046,",1.3047
"2005-02-20T22:00:00,","1.3047,","1.307875,","1.303225,",1.306775
"2005-02-21T22:00:00,","1.306775,","1.326155,","1.305565,",1.325955
"2005-02-22T22:00:00,","1.325955,","1.327315,","1.318595,",1.321545
"2005-02-23T22:00:00,","1.321545,","1.326965,","1.317675,",1.319835
"2005-02-24T22:00:00,","1.319835,","1.32483,","1.314605,",1.32453
"2005-02-25T22:00:00,","1.32453,","1.32453,","1.32453,",1.32453
"2005-02-26T22:00:00,","1.32433,","1.32433,","1.32388,",1.32413
"2005-02-27T22:00:00,","1.32413,","1.327905,","1.322255,",1.322855
"2005-02-28T22:00:00,","1.322955,","1.323235,","1.317055,",1.318835
"2005-03-01T22:00:00,","1.318835,","1.318835,","1.308935,",1.314135
"2005-03-02T22:00:00,","1.314135,","1.316375,","1.309835,",1.311085
"2005-03-03T22:00:00,","1.311085,","1.325435,","1.30911,",1.3236
"2005-03-04T22:00:00,","1.3236,","1.3236,","1.3236,",1.3236
"2005-03-05T22:00:00,","1.3237,","1.3242,","1.3232,",1.3236
"2005-03-06T22:00:00,","1.3236,","1.324675,","1.318035,",1.321425
"2005-03-07T22:00:00,","1.321525,","1.336105,","1.320825,",1.334435
"2005-03-08T22:00:00,","1.334435,","1.342305,","1.333145,",1.339255
"2005-03-09T22:00:00,","1.339255,","1.345375,","1.337155,",1.342005
"2005-03-10T22:00:00,","1.342005,","1.348055,","1.339425,",1.3457
"2005-03-12T22:00:00,","1.34625,","1.34655,","1.34455,",1.3461
"2005-03-13T22:00:00,","1.3462,","1.3478,","1.333555,",1.336905
"2005-03-14T22:00:00,","1.337005,","1.34104,","1.329765,",1.330545
"2005-03-15T22:00:00,","1.330545,","1.343905,","1.329245,",1.341645
"2005-03-16T22:00:00,","1.341645,","1.342145,","1.334325,",1.337835
"2005-03-17T22:00:00,","1.337835,","1.338635,","1.326525,",1.3325
"2005-03-19T22:00:00,","1.33275,","1.33275,","1.3311,",1.3313
"2005-03-20T22:00:00,","1.3313,","1.3317,","1.314205,",1.315725
"2005-03-21T22:00:00,","1.315825,","1.32231,","1.305475,",1.308725
"2005-03-22T22:00:00,","1.308825,","1.308825,","1.296305,",1.298605
"2005-03-23T22:00:00,","1.298605,","1.303255,","1.293605,",1.294005
"2005-03-24T22:00:00,","1.294005,","1.296845,","1.292955,",1.29575
"2005-03-26T22:00:00,","1.2952,","1.29635,","1.2952,",1.2963
"2005-03-27T22:00:00,","1.2963,","1.2963,","1.285805,",1.289775
"2005-03-28T22:00:00,","1.289775,","1.295725,","1.287905,",1.292175
"2005-03-29T22:00:00,","1.292075,","1.298375,","1.291225,",1.291525
"2005-03-30T22:00:00,","1.291525,","1.301805,","1.291225,",1.296305
"2005-03-31T22:00:00,","1.296305,","1.30582,","1.2871,",1.2913
"2005-04-02T22:00:00,","1.29085,","1.29085,","1.28935,",1.28935
"2005-04-03T21:00:00,","1.28935,","1.290475,","1.281855,",1.284755
"2005-04-04T21:00:00,","1.284755,","1.287735,","1.280125,",1.286955
"2005-04-05T21:00:00,","1.286855,","1.290975,","1.283975,",1.287105
"2005-04-06T21:00:00,","1.287205,","1.293925,","1.284705,",1.285605
"2005-04-07T21:00:00,","1.285605,","1.2934,","1.280925,",1.2933
"2005-04-08T21:00:00,","1.2933,","1.2933,","1.2933,",1.2933
"2005-04-09T21:00:00,","1.29235,","1.29355,","1.29195,",1.29325
"2005-04-10T21:00:00,","1.29325,","1.300355,","1.290805,",1.297325
"2005-04-11T21:00:00,","1.297225,","1.30157,","1.286355,",1.292165
"2005-04-12T21:00:00,","1.292065,","1.295425,","1.284965,",1.291385
"2005-04-13T21:00:00,","1.291485,","1.291985,","1.276665,",1.281175
"2005-04-14T21:00:00,","1.281175,","1.293975,","1.277985,",1.2922
"2005-04-16T21:00:00,","1.29105,","1.29175,","1.29045,",1.29125
"2005-04-17T21:00:00,","1.2913,","1.304405,","1.287765,",1.302405
"2005-04-18T21:00:00,","1.302405,","1.307705,","1.298275,",1.306375
"2005-04-19T21:00:00,","1.306275,","1.310305,","1.299235,",1.308605
"2005-04-20T21:00:00,","1.308605,","1.312505,","1.302605,",1.304805
"2005-04-21T21:00:00,","1.305005,","1.309405,","1.302205,",1.3065
"2005-04-22T21:00:00,","1.3064,","1.3064,","1.3064,",1.3064
"2005-04-23T21:00:00,","1.3067,","1.30775,","1.30635,",1.30645
"2005-04-24T21:00:00,","1.30655,","1.307,","1.295535,",1.300705
"2005-04-25T21:00:00,","1.300605,","1.301435,","1.294535,",1.298505
"2005-04-26T21:00:00,","1.298605,","1.299405,","1.290535,",1.293105
"2005-04-27T21:00:00,","1.293105,","1.29425,","1.288305,",1.289305
"2005-04-28T21:00:00,","1.289205,","1.297975,","1.285405,",1.2872
"2005-04-30T21:00:00,","1.2868,","1.2868,","1.2853,",1.2862
"2005-05-01T21:00:00,","1.2862,","1.287475,","1.28377,",1.2864
"2005-05-02T21:00:00,","1.2864,","1.2916,","1.2831,",1.287205
"2005-05-03T21:00:00,","1.287205,","1.297405,","1.286805,",1.294605
"2005-05-04T21:00:00,","1.294705,","1.298925,","1.292705,",1.295705
"2005-05-05T21:00:00,","1.295805,","1.296375,","1.281105,",1.2819
"2005-05-06T21:00:00,","1.2819,","1.2819,","1.2819,",1.2819
"2005-05-07T21:00:00,","1.28165,","1.28185,","1.28125,",1.28175
"2005-05-08T21:00:00,","1.28175,","1.284675,","1.279005,",1.284175
"2005-05-09T21:00:00,","1.284275,","1.289005,","1.281675,",1.288025
"2005-05-10T21:00:00,","1.288025,","1.291225,","1.277735,",1.281605
"2005-05-11T21:00:00,","1.281505,","1.281605,","1.268505,",1.269405
"2005-05-12T21:00:00,","1.269405,","1.269655,","1.261005,",1.2633
"2005-05-13T21:00:00,","1.2633,","1.2633,","1.2633,",1.2633
"2005-05-14T21:00:00,","1.2626,","1.2632,","1.2607,",1.2629
"2005-05-15T21:00:00,","1.263,","1.265135,","1.25815,",1.264135
"2005-05-16T21:00:00,","1.264235,","1.266375,","1.259605,",1.260605
"2005-05-17T21:00:00,","1.260605,","1.268905,","1.258565,",1.267805
"2005-05-18T21:00:00,","1.267805,","1.269105,","1.260405,",1.264405
"2005-05-19T21:00:00,","1.264405,","1.265425,","1.253605,",1.2559
"2005-05-20T21:00:00,","1.2557,","1.2557,","1.2557,",1.2557
"2005-05-21T21:00:00,","1.2554,","1.257,","1.2543,",1.25515
"2005-05-22T21:00:00,","1.25515,","1.259775,","1.253625,",1.257785
"2005-05-23T21:00:00,","1.257885,","1.262725,","1.255685,",1.258405
"2005-05-24T21:00:00,","1.258405,","1.261925,","1.255175,",1.260075
"2005-05-25T21:00:00,","1.260075,","1.261355,","1.249605,",1.251405
"2005-05-26T21:00:00,","1.251405,","1.258805,","1.250725,",1.2585
"2005-05-27T21:00:00,","1.2584,","1.2585,","1.2584,",1.2585
"2005-05-28T21:00:00,","1.2583,","1.2583,","1.2509,",1.2524
"2005-05-29T21:00:00,","1.2525,","1.2546,","1.246575,",1.247575
"2005-05-30T21:00:00,","1.247575,","1.248675,","1.229635,",1.230335
"2005-05-31T21:00:00,","1.230335,","1.234075,","1.216105,",1.218005
"2005-06-01T21:00:00,","1.218005,","1.229705,","1.217905,",1.226605
"2005-06-02T21:00:00,","1.226705,","1.2341,","1.220505,",1.2236
"2005-06-03T21:00:00,","1.2236,","1.2236,","1.2236,",1.2236
"2005-06-04T21:00:00,","1.2231,","1.2237,","1.2213,",1.2225
"2005-06-05T21:00:00,","1.2225,","1.22928,","1.2217,",1.225945
"2005-06-06T21:00:00,","1.225945,","1.231475,","1.223905,",1.228475
"2005-06-07T21:00:00,","1.228575,","1.235255,","1.220635,",1.223325
"2005-06-08T21:00:00,","1.223325,","1.225605,","1.217805,",1.223005
"2005-06-09T21:00:00,","1.223105,","1.224805,","1.210805,",1.2119
"2005-06-10T21:00:00,","1.2118,","1.21205,","1.2118,",1.21205
"2005-06-11T21:00:00,","1.21255,","1.21255,","1.2103,",1.2111
"2005-06-12T21:00:00,","1.2111,","1.212105,","1.202925,",1.210775
"2005-06-13T21:00:00,","1.210975,","1.215175,","1.202275,",1.203175
"2005-06-14T21:00:00,","1.203375,","1.213285,","1.201725,",1.211475
"2005-06-15T21:00:00,","1.211475,","1.216925,","1.20575,",1.210755
"2005-06-16T21:00:00,","1.210755,","1.2289,","1.209155,",1.2286
"2005-06-17T21:00:00,","1.228,","1.2285,","1.228,",1.228
"2005-06-18T21:00:00,","1.2278,","1.2285,","1.2216,",1.2222
"2005-06-19T21:00:00,","1.2222,","1.223975,","1.212605,",1.215525
"2005-06-20T21:00:00,","1.215325,","1.218605,","1.207105,",1.218205
"2005-06-21T21:00:00,","1.218305,","1.220505,","1.209855,",1.212705
"2005-06-22T21:00:00,","1.212705,","1.214405,","1.201875,",1.203825
"2005-06-23T21:00:00,","1.203825,","1.2108,","1.198305,",1.2091
"2005-06-24T21:00:00,","1.209,","1.209,","1.209,",1.209
"2005-06-25T21:00:00,","1.2088,","1.20965,","1.20815,",1.20915
"2005-06-26T21:00:00,","1.20915,","1.218575,","1.2091,",1.216205
"2005-06-27T21:00:00,","1.216205,","1.217405,","1.205105,",1.205305
"2005-06-28T21:00:00,","1.205305,","1.211175,","1.201525,",1.206925
"2005-06-29T21:00:00,","1.206925,","1.212075,","1.204375,",1.210805
"2005-06-30T21:00:00,","1.210805,","1.210805,","1.1939,",1.1958
"2005-07-02T21:00:00,","1.1957,","1.19665,","1.19385,",1.19425
"2005-07-03T21:00:00,","1.19425,","1.194925,","1.188875,",1.19007
"2005-07-04T21:00:00,","1.19017,","1.193925,","1.186925,",1.191205
"2005-07-05T21:00:00,","1.191305,","1.195375,","1.189275,",1.193275
"2005-07-06T21:00:00,","1.193275,","1.204225,","1.191005,",1.19516
"2005-07-07T21:00:00,","1.19526,","1.19866,","1.1874,",1.1966
"2005-07-09T21:00:00,","1.1968,","1.19765,","1.19645,",1.19705
"2005-07-10T21:00:00,","1.19705,","1.208595,","1.1958,",1.207225
"2005-07-11T21:00:00,","1.207225,","1.225505,","1.205405,",1.224155
"2005-07-12T21:00:00,","1.224155,","1.224455,","1.207255,",1.209375
"2005-07-13T21:00:00,","1.209475,","1.212425,","1.205735,",1.208425
"2005-07-14T21:00:00,","1.208425,","1.213685,","1.2023,",1.2035
"2005-07-15T21:00:00,","1.2035,","1.2035,","1.2035,",1.2035
"2005-07-16T21:00:00,","1.2036,","1.20425,","1.20295,",1.20295
"2005-07-17T21:00:00,","1.20295,","1.208925,","1.20215,",1.205025
"2005-07-18T21:00:00,","1.205225,","1.206735,","1.195375,",1.203375
"2005-07-19T21:00:00,","1.203375,","1.21865,","1.1997,",1.213925
"2005-07-20T21:00:00,","1.214025,","1.2255,","1.20989,",1.217255
"2005-07-21T21:00:00,","1.217255,","1.218875,","1.205535,",1.2065
"2005-07-23T21:00:00,","1.2068,","1.2068,","1.2062,",1.2064
"2005-07-24T21:00:00,","1.2067,","1.208725,","1.20275,",1.205975
"2005-07-25T21:00:00,","1.205975,","1.206905,","1.198175,",1.201425
"2005-07-26T21:00:00,","1.201425,","1.208375,","1.1965,",1.206555
"2005-07-27T21:00:00,","1.206555,","1.214825,","1.203675,",1.213875
"2005-07-28T21:00:00,","1.213775,","1.216005,","1.207625,",1.2122
"2005-07-30T21:00:00,","1.2124,","1.2134,","1.2122,",1.2123
"2005-07-31T21:00:00,","1.2123,","1.224955,","1.2119,",1.218055
"2005-08-01T21:00:00,","1.217955,","1.225355,","1.217355,",1.219025
"2005-08-02T21:00:00,","1.219125,","1.234455,","1.215005,",1.233655
"2005-08-03T21:00:00,","1.233655,","1.240275,","1.230055,",1.238425
"2005-08-04T21:00:00,","1.238525,","1.2397,","1.231255,",1.2359
"2005-08-05T21:00:00,","1.2359,","1.2359,","1.2359,",1.2359
"2005-08-06T21:00:00,","1.236,","1.23605,","1.23455,",1.23465
"2005-08-07T21:00:00,","1.2347,","1.238955,","1.2316,",1.235275
"2005-08-08T21:00:00,","1.235275,","1.241505,","1.233125,",1.237105
"2005-08-09T21:00:00,","1.237205,","1.242555,","1.233705,",1.238155
"2005-08-10T21:00:00,","1.238155,","1.247625,","1.237755,",1.247125
"2005-08-11T21:00:00,","1.247025,","1.248655,","1.2384,",1.2443
"2005-08-12T21:00:00,","1.2441,","1.2441,","1.244,",1.244
"2005-08-13T21:00:00,","1.24455,","1.2462,","1.24385,",1.246
"2005-08-14T21:00:00,","1.2461,","1.2463,","1.234575,",1.236825
"2005-08-15T21:00:00,","1.236825,","1.237325,","1.229625,",1.236375
"2005-08-16T21:00:00,","1.236375,","1.236805,","1.226315,",1.227215
"2005-08-17T21:00:00,","1.227215,","1.229475,","1.215875,",1.217505
"2005-08-18T21:00:00,","1.217455,","1.219425,","1.212575,",1.2153
"2005-08-19T21:00:00,","1.2153,","1.2153,","1.2153,",1.2153
"2005-08-20T21:00:00,","1.2156,","1.2178,","1.2156,",1.2166
"2005-08-21T21:00:00,","1.21655,","1.224365,","1.2157,",1.222875
"2005-08-22T21:00:00,","1.222875,","1.22555,","1.219205,",1.223555
"2005-08-23T21:00:00,","1.223555,","1.228005,","1.216255,",1.227305
"2005-08-24T21:00:00,","1.227305,","1.232685,","1.225705,",1.230205
"2005-08-25T21:00:00,","1.230205,","1.234235,","1.227275,",1.22897
"2005-08-26T21:00:00,","1.22927,","1.22927,","1.22907,",1.22907
"2005-08-27T21:00:00,","1.22903,","1.23018,","1.22878,",1.22978
"2005-08-28T21:00:00,","1.22983,","1.2345,","1.22166,",1.2234
"2005-08-29T21:00:00,","1.2234,","1.2239,","1.217175,",1.222075
"2005-08-30T21:00:00,","1.222075,","1.235725,","1.218875,",1.234675
"2005-08-31T21:00:00,","1.234575,","1.252675,","1.232755,",1.250155
"2005-09-01T21:00:00,","1.250355,","1.258925,","1.246655,",1.2531
"2005-09-02T21:00:00,","1.2531,","1.2531,","1.2531,",1.2531
"2005-09-03T21:00:00,","1.2534,","1.25435,","1.2533,",1.25395
"2005-09-04T21:00:00,","1.25395,","1.258455,","1.25147,",1.2543
"2005-09-05T21:00:00,","1.2542,","1.2545,","1.244425,",1.246505
"2005-09-06T21:00:00,","1.246605,","1.253575,","1.240805,",1.241625
"2005-09-07T21:00:00,","1.241625,","1.245155,","1.238405,",1.239705
"2005-09-08T21:00:00,","1.239605,","1.245935,","1.237655,",1.2409
"2005-09-09T21:00:00,","1.2406,","1.2406,","1.2405,",1.2405
"2005-09-10T21:00:00,","1.2416,","1.2426,","1.24035,",1.24075
"2005-09-11T21:00:00,","1.24035,","1.2416,","1.227155,",1.228805
"2005-09-12T21:00:00,","1.228705,","1.231805,","1.22465,",1.226635
"2005-09-13T21:00:00,","1.226735,","1.233245,","1.225705,",1.228455
"2005-09-14T21:00:00,","1.228455,","1.228955,","1.21935,",1.222305
"2005-09-15T21:00:00,","1.222305,","1.230885,","1.220155,",1.2237
"2005-09-16T21:00:00,","1.2237,","1.2237,","1.2236,",1.2236
"2005-09-17T21:00:00,","1.2235,","1.2236,","1.2151,",1.2169
"2005-09-18T21:00:00,","1.2169,","1.2176,","1.210025,",1.214125
"2005-09-19T21:00:00,","1.214025,","1.218955,","1.211155,",1.211555
"2005-09-20T21:00:00,","1.211455,","1.223925,","1.211205,",1.221355
"2005-09-21T21:00:00,","1.221355,","1.226905,","1.213275,",1.215405
"2005-09-22T21:00:00,","1.215405,","1.217125,","1.2039,",1.2039
"2005-09-23T21:00:00,","1.2039,","1.2039,","1.2039,",1.2039
"2005-09-24T21:00:00,","1.20375,","1.20405,","1.2024,",1.20275
"2005-09-25T21:00:00,","1.2026,","1.208085,","1.201,",1.207205
"2005-09-26T21:00:00,","1.207205,","1.208405,","1.197955,",1.201255
"2005-09-27T21:00:00,","1.201255,","1.205555,","1.199305,",1.203705
"2005-09-28T21:00:00,","1.203705,","1.207555,","1.200705,",1.203205
"2005-09-29T21:00:00,","1.203205,","1.209025,","1.199725,",1.2027
"2005-09-30T21:00:00,","1.2027,","1.2027,","1.2027,",1.2027
"2005-10-01T21:00:00,","1.2029,","1.2037,","1.20225,",1.2025
"2005-10-02T21:00:00,","1.2025,","1.2032,","1.190305,",1.191875
"2005-10-03T21:00:00,","1.191775,","1.194755,","1.190205,",1.191755
"2005-10-04T21:00:00,","1.191855,","1.198555,","1.191505,",1.197305
"2005-10-05T21:00:00,","1.197205,","1.220375,","1.197105,",1.217905
"2005-10-06T21:00:00,","1.217905,","1.219005,","1.209235,",1.2128
"2005-10-07T21:00:00,","1.2129,","1.2129,","1.2125,",1.2125
"2005-10-08T21:00:00,","1.2127,","1.2128,","1.21035,",1.2115
"2005-10-09T21:00:00,","1.2115,","1.215325,","1.204125,",1.206685
"2005-10-10T21:00:00,","1.206685,","1.207205,","1.197605,",1.199335
"2005-10-11T21:00:00,","1.199335,","1.205435,","1.195395,",1.202405
"2005-10-12T21:00:00,","1.202405,","1.204105,","1.191475,",1.202605
"2005-10-13T21:00:00,","1.202605,","1.210805,","1.197805,",1.2075
"2005-10-14T21:00:00,","1.2074,","1.2081,","1.2074,",1.2081
"2005-10-15T21:00:00,","1.2084,","1.2104,","1.20725,",1.2082
"2005-10-16T21:00:00,","1.2081,","1.2121,","1.201275,",1.202405
"2005-10-17T21:00:00,","1.202505,","1.202705,","1.191625,",1.195905
"2005-10-18T21:00:00,","1.195805,","1.200355,","1.187565,",1.199155
"2005-10-19T21:00:00,","1.199255,","1.202405,","1.194875,",1.202205
"2005-10-20T21:00:00,","1.202205,","1.207755,","1.193005,",1.1953
"2005-10-21T21:00:00,","1.1953,","1.1953,","1.195,",1.195
"2005-10-22T21:00:00,","1.1953,","1.1953,","1.19295,",1.19365
"2005-10-23T21:00:00,","1.19365,","1.202105,","1.19235,",1.198505
"2005-10-24T21:00:00,","1.198505,","1.211705,","1.193625,",1.210615
"2005-10-25T21:00:00,","1.210515,","1.213635,","1.204885,",1.206915
"2005-10-26T21:00:00,","1.206915,","1.217315,","1.204415,",1.214115
"2005-10-27T21:00:00,","1.214115,","1.217035,","1.204975,",1.207
"2005-10-28T21:00:00,","1.20689,","1.207,","1.20689,",1.20689
"2005-10-29T21:00:00,","1.20539,","1.2068,","1.20479,",1.2061
"2005-10-30T22:00:00,","1.2061,","1.208925,","1.196885,",1.199215
"2005-10-31T22:00:00,","1.199215,","1.203135,","1.197355,",1.201835
"2005-11-01T22:00:00,","1.201835,","1.208455,","1.198885,",1.207375
"2005-11-02T22:00:00,","1.207375,","1.208225,","1.193605,",1.194505
"2005-11-03T22:00:00,","1.194505,","1.199375,","1.18035,",1.18125
"2005-11-04T22:00:00,","1.18115,","1.18115,","1.18115,",1.18115
"2005-11-05T22:00:00,","1.18115,","1.1827,","1.18085,",1.1814
"2005-11-06T22:00:00,","1.1814,","1.197755,","1.177705,",1.180505
"2005-11-07T22:00:00,","1.180505,","1.180505,","1.171005,",1.178055
"2005-11-08T22:00:00,","1.178055,","1.179305,","1.171825,",1.176505
"2005-11-09T22:00:00,","1.176505,","1.17977,","1.167805,",1.168705
"2005-11-10T22:00:00,","1.168605,","1.1734,","1.167105,",1.1734
"2005-11-11T22:00:00,","1.1734,","1.1734,","1.1734,",1.1734
"2005-11-12T22:00:00,","1.1734,","1.1734,","1.17145,",1.17215
"2005-11-13T22:00:00,","1.1721,","1.1773,","1.166105,",1.168835
"2005-11-14T22:00:00,","1.168835,","1.172835,","1.164025,",1.171875
"2005-11-15T22:00:00,","1.171875,","1.173705,","1.164685,",1.166935
"2005-11-16T22:00:00,","1.167035,","1.176305,","1.164325,",1.174905
"2005-11-17T22:00:00,","1.174905,","1.179525,","1.166375,",1.1774
"2005-11-18T22:00:00,","1.1774,","1.1774,","1.1774,",1.1774
"2005-11-19T22:00:00,","1.1774,","1.1777,","1.1769,",1.1771
"2005-11-20T22:00:00,","1.177,","1.183655,","1.171925,",1.172725
"2005-11-21T22:00:00,","1.172725,","1.182405,","1.168585,",1.181375
"2005-11-22T22:00:00,","1.181475,","1.186605,","1.176375,",1.182205
"2005-11-23T22:00:00,","1.182205,","1.182405,","1.177205,",1.17895
"2005-11-24T22:00:00,","1.17885,","1.1791,","1.171205,",1.1724
"2005-11-26T22:00:00,","1.1707,","1.1727,","1.1707,",1.1715
"2005-11-27T22:00:00,","1.1714,","1.190205,","1.168125,",1.185135
"2005-11-28T22:00:00,","1.185005,","1.186205,","1.173955,",1.177875
"2005-11-29T22:00:00,","1.177875,","1.180255,","1.175475,",1.178775
"2005-11-30T22:00:00,","1.178775,","1.180605,","1.169125,",1.173805
"2005-12-01T22:00:00,","1.173705,","1.175125,","1.166075,",1.1718
"2005-12-02T22:00:00,","1.1718,","1.1718,","1.1718,",1.1718
"2005-12-03T22:00:00,","1.1717,","1.1724,","1.169,",1.17
"2005-12-04T22:00:00,","1.17,","1.181975,","1.168925,",1.178805
"2005-12-05T22:00:00,","1.178805,","1.180705,","1.175675,",1.178005
"2005-12-06T22:00:00,","1.178005,","1.180205,","1.170425,",1.172505
"2005-12-07T22:00:00,","1.172405,","1.184875,","1.170505,",1.181655
"2005-12-08T22:00:00,","1.181655,","1.183725,","1.176725,",1.1812
"2005-12-09T22:00:00,","1.1812,","1.1812,","1.1812,",1.1812
"2005-12-10T22:00:00,","1.1815,","1.1815,","1.1777,",1.1783
"2005-12-11T22:00:00,","1.1783,","1.198245,","1.178,",1.195275
"2005-12-12T22:00:00,","1.195375,","1.19875,","1.190675,",1.194355
"2005-12-13T22:00:00,","1.194355,","1.20615,","1.193055,",1.200105
"2005-12-14T22:00:00,","1.200005,","1.203975,","1.193625,",1.197805
"2005-12-15T22:00:00,","1.197805,","1.202725,","1.193755,",1.2013
"2005-12-16T22:00:00,","1.2013,","1.2013,","1.2013,",1.2013
"2005-12-17T22:00:00,","1.201,","1.2029,","1.201,",1.2024
"2005-12-18T22:00:00,","1.2024,","1.2039,","1.197625,",1.200605
"2005-12-19T22:00:00,","1.200605,","1.201205,","1.184005,",1.186005
"2005-12-20T22:00:00,","1.185905,","1.191125,","1.18011,",1.1836
"2005-12-21T22:00:00,","1.1836,","1.18971,","1.18104,",1.1868
"2005-12-22T22:00:00,","1.1868,","1.188505,","1.1831,",1.1868
"2005-12-23T22:00:00,","1.1868,","1.1868,","1.1868,",1.1868
"2005-12-25T22:00:00,","1.1862,","1.1874,","1.18335,",1.1846
"2005-12-26T22:00:00,","1.1846,","1.1878,","1.1827,",1.1827
"2005-12-27T22:00:00,","1.1827,","1.19321,","1.1814,",1.18335
